-100,-100,-100,-100,5.057191155519852E7,2.8214873848724246E7,3984980.4265972124
-100,16,-100,-100,2.117173422389339E7,9326751.650135588,1278496.300165778
-100,16,10,-100,2280660.1343390797,971591.9716233242,117253.11553977909
-100,16,10,95,1881516.6919730166,821415.9178558838,101960.00080486636
-100,16,10,93,370644.29875765834,138676.60398181906,12269.519076442053
-100,16,10,5,21411.321922710227,9967.154946264924,2361.7962637262776
-100,16,10,4,7087.821685695105,1532.294839356144,661.7993947444202
-100,16,7,-100,2247955.1695336597,970220.4412588945,139777.36852914662
-100,16,7,95,1912279.1001454284,822575.5281628259,123491.01507922236
-100,16,7,93,323848.21031002846,142252.3052700349,15414.721902663972
-100,16,7,4,10906.712886854863,3884.339509204239,871.6315472602764
-100,16,7,5,921.1461913492566,1508.2683168288943,0.0
-100,16,15,-100,2241581.9419087977,980046.5795477987,122499.41808922561
-100,16,15,95,1954910.7534769867,821352.2753238766,108311.10647477415
-100,16,15,93,269486.73561763676,149773.0614830392,13659.137523094461
-100,16,15,5,15737.734571654539,5451.738080920996,475.7549746680781
-100,16,15,4,1446.7182425204624,3469.5046599621246,53.41911668895237
-100,16,11,-100,2194954.2470098883,922791.1829373136,128706.45386403384
-100,16,11,95,1890598.582689708,801933.5079724578,113128.30358104434
-100,16,11,93,298109.06310775265,115953.20829210407,15094.556659482721
-100,16,11,5,4032.849388273265,2772.3993260304023,440.8779163144357
-100,16,11,4,2213.751824154016,2132.067346721011,42.71570719231512
-100,16,8,-100,2096099.8236277099,905751.2961344541,132384.0254084417
-100,16,8,95,1729349.5038936632,766015.7100148727,118419.74184085506
-100,16,8,93,359946.0030472529,135381.19468906967,13401.54174462681
-100,16,8,4,6077.615652537166,3048.6265162922796,70.32897683313395
-100,16,8,5,726.7010342564383,1305.7649142194168,492.4128461267207
-100,16,14,-100,2093976.0388084333,873087.9187526158,141838.45421195385
-100,16,14,95,1804431.3172431027,740083.8233366517,129831.16172658444
-100,16,14,93,276500.55180635245,125115.74843963241,10634.179046424682
-100,16,14,5,8514.940910639956,3520.6362664619,580.6026656723933
-100,16,14,4,4529.228848337776,4367.71070986998,792.5107732723429
-100,16,9,-100,2021672.2829784814,890259.878458797,139617.66599927886
-100,16,9,95,1763297.3939241457,767121.1008154617,128515.89483338295
-100,16,9,93,238702.26676499587,117252.90535957649,11018.954426608876
-100,16,9,5,11517.90038789761,3725.216645050232,15.922905928858047
-100,16,9,4,8154.721901441881,2160.6556387084147,66.89383335816294
-100,16,12,-100,2015269.5293247802,951545.1313018522,121848.33808031354
-100,16,12,95,1715150.1197715225,829110.8300724434,111931.6461603693
-100,16,12,93,285267.10715738405,116702.50147784948,9623.824604863781
-100,16,12,5,7592.708070501603,3361.994031416881,80.29050004573376
-100,16,12,4,7259.594325371285,2369.80572014267,212.5768150346884
-100,16,6,-100,2011649.430537297,936047.8597261696,114952.93478172358
-100,16,6,95,1739055.6803168706,810842.8027216847,96740.82747722586
-100,16,6,93,252538.23093739667,117932.48128027892,17262.056059274466
-100,16,6,4,10451.070222305132,2761.425229277562,233.8322158347309
-100,16,6,5,9604.449060725352,4511.1504949278715,716.2190293885469
-100,16,13,-100,1967915.6258252785,925409.3903943526,119618.52566188219
-100,16,13,95,1717065.6360027865,786496.6475635283,107266.62159122585
-100,16,13,93,237099.27841535822,129895.01948277172,10424.119734682818
-100,16,13,4,8407.028732866349,4521.012894885207,1868.077408308937
-100,16,13,5,5343.682674266637,4496.710453167478,59.70692766457187
-100,94,-100,-100,8603663.858658941,5478676.56216186,920348.3884379355
-100,94,21,-100,1149637.9246570785,681802.970746841,118021.24955968338
-100,94,21,95,1049738.5527658355,613629.3981279441,112769.2698293522
-100,94,21,93,76392.85966306404,62661.991440215,3914.7011711705422
-100,94,21,4,16446.08717238618,2182.160338399436,178.3772811534504
-100,94,21,5,7060.425055792744,3329.4208402825625,1158.9012780071787
-100,94,19,-100,1112313.6143478877,688284.8985789004,108339.33574789549
-100,94,19,95,1012772.7640187141,622045.2874322457,99384.93260383868
-100,94,19,93,90360.8957975037,61112.2743928607,8689.618263185343
-100,94,19,4,6434.641159783078,1960.5464265769308,14.870515571986564
-100,94,19,5,2745.313371886239,3166.7903272167714,249.91436529947183
-100,94,24,-100,1109255.7213075322,677782.3814270087,118511.20532615168
-100,94,24,95,1020361.2323873552,612783.2431561264,114099.96667027718
-100,94,24,93,76679.20249020187,56486.5837752708,3785.574081068842
-100,94,24,4,7104.0290587523195,2665.059861648963,289.7849522431069
-100,94,24,5,5111.257371222609,5847.494633962505,335.87962256256714
-100,94,25,-100,1104223.6450703968,662071.7340944197,123986.94105151811
-100,94,25,95,1027654.2150889088,587237.3202572071,117481.45961840912
-100,94,25,93,67130.51889798461,68473.79943120944,5936.320152370271
-100,94,25,5,7685.412272514319,4423.265010699335,253.79809983926927
-100,94,25,4,1753.4988109889896,1937.3493953038608,315.36318089947906
-100,94,18,-100,1068644.6534874046,677504.0444711682,110285.37539159373
-100,94,18,95,992996.0392495109,608429.6273625594,105082.97430067662
-100,94,18,93,53858.322179177296,61708.118943905254,4595.052011866014
-100,94,18,4,17129.66783117839,4199.955579908721,326.96513534381575
-100,94,18,5,4660.6242275380955,3166.34258479477,280.3839437072617
-100,94,23,-100,1048602.7349278454,694975.0175310815,109035.7562709304
-100,94,23,95,958858.2251332005,623464.9605040277,105332.99586874817
-100,94,23,93,77615.29149116855,61292.43574779404,3409.5413581097437
-100,94,23,4,8155.379937049505,3831.7450798681343,0.0
-100,94,23,5,3973.8383664271437,6385.876199391672,293.21904407250514
-100,94,20,-100,1022548.3551062554,719476.3246542173,112637.85272570596
-100,94,20,95,932250.7103836124,647170.2636020557,107612.39981061182
-100,94,20,93,79582.10321679164,62936.27199992709,3529.6024152182895
-100,94,20,5,6957.9924242519,3941.8875866147673,143.08807816379615
-100,94,20,4,3757.5490815992785,5427.901465619892,1352.7624217120288
-100,94,22,-100,988437.2097545421,676779.1906582267,119530.6723644566
-100,94,22,95,893395.6288279619,611862.388417147,109179.2357413769
-100,94,22,93,84160.83192353032,60479.15165093178,9732.211437718268
-100,94,22,5,10205.993935010925,2826.052305662744,568.9293772393961
-100,94,22,4,674.7550680391328,1611.5982844851246,50.29580812216542
-100,38,-100,-100,7560664.622558218,5064624.054870791,631884.3075932552
-100,38,36,-100,2453631.80694271,1299708.3858383852,186444.0476311648
-100,38,36,95,1815911.9884790224,985167.7610625976,153102.48171395832
-100,38,36,93,480119.9852884196,223971.3765004642,19605.418629825857
-100,38,36,5,94336.95578217974,46525.67881500974,6033.081285701035
-100,38,36,4,63262.877393089984,44043.56946031364,7703.066001679603
-100,38,34,-100,582350.999171584,389122.894088869,43092.96583965563
-100,38,34,95,528411.7904978002,352368.7207693919,35872.95517512937
-100,38,34,93,52185.90832392903,34323.37501910923,6891.329490063913
-100,38,34,5,1211.0110878350097,1632.798347313108,228.35899500097008
-100,38,34,4,542.2892620199655,797.9999530547182,100.322179461388
-100,38,35,-100,582030.8917216916,355236.6453945259,38361.20622570356
-100,38,35,95,502110.76828174206,316734.5715605114,34757.52658947327
-100,38,35,93,77905.50793428117,36083.745052321494,3552.1451009678244
-100,38,35,5,1740.439011109495,1096.5028627724346,51.53453526245269
-100,38,35,4,274.176494558689,1321.8259189205382,0.0
-100,38,27,-100,547772.0005641397,396008.5861954478,46282.80507589689
-100,38,27,95,499251.01161944977,365979.7151669046,41917.53402144842
-100,38,27,93,28219.99557878343,27891.22469406836,3777.7829796673645
-100,38,27,5,15644.275548882166,1702.5867728706671,587.4880747811111
-100,38,27,4,4656.717817024258,435.0595616041262,0.0
-100,38,33,-100,537703.6707150629,373403.10405983124,30507.577348254323
-100,38,33,95,456112.4147900734,337711.92381796346,28890.42805514985
-100,38,33,93,78122.72233830379,34630.08903473231,1537.3065986585557
-100,38,33,5,3328.741750210475,767.1739679645533,71.26503892794254
-100,38,33,4,139.7918364752102,293.91723917095976,8.577655517976572
-100,38,26,-100,512400.9076638005,391001.45141100674,42242.58432389021
-100,38,26,95,471562.05878386134,359707.3088160008,38994.68133426461
-100,38,26,93,38580.74593935702,28635.64470151315,3097.705905398456
-100,38,26,5,1458.0358980860656,1950.161383788982,150.1970842271322
-100,38,26,4,800.0670424960606,708.3365097037874,0.0
-100,38,31,-100,510283.06754043966,388101.7680956326,58459.129457502604
-100,38,31,95,461688.2297704945,346048.66850398784,46783.48356795133
-100,38,31,93,47088.8048141791,38906.663893098426,11591.474235465177
-100,38,31,5,1425.5516681684064,2666.050571753055,78.57328813693826
-100,38,31,4,80.48128759767593,480.3851267933012,5.598365949166643
-100,38,32,-100,505919.0480528022,378881.5137638218,39139.08170292016
-100,38,32,95,452247.2450105509,340633.4081474252,37651.00076858195
-100,38,32,93,51796.61761726957,35909.73320185041,1474.7129969869725
-100,38,32,5,1088.3093924171428,1181.6006561982324,13.36793735123609
-100,38,32,4,786.8760325645684,1156.771758347923,0.0
-100,38,28,-100,486658.3932063344,380215.2354789497,56736.14715637104
-100,38,28,95,446784.0392967006,346137.07873384724,54582.71648203904
-100,38,28,93,36107.22157723489,31429.302469853155,2033.620935333114
-100,38,28,5,3428.5690331436153,1264.2416073248824,25.67472646532381
-100,38,28,4,338.56329925535124,1384.6126679243625,94.13501253355761
-100,38,29,-100,464542.0193725877,358728.1917757506,38684.2434582264
-100,38,29,95,438384.189306669,338447.237360671,35993.577322979945
-100,38,29,93,25538.538741471522,18977.938516566963,2606.3424770082825
-100,38,29,4,377.727841404431,325.48149568881445,49.90402109606658
-100,38,29,5,241.56348304262082,977.5344028237995,34.41963714211604
-100,38,30,-100,377371.81760706456,354216.2787685653,51934.51937366916
-100,38,30,95,341672.00695262733,319922.1734254943,49712.48068349173
-100,38,30,93,35048.06189566942,31429.89007405703,2199.591915375082
-100,38,30,5,617.1466514712058,2520.579834371938,22.446774802334037
-100,38,30,4,34.60210729657072,343.63543464211534,0.0
-100,17,-100,-100,7307243.436779272,4270799.718204775,575597.0159429568
-100,17,79,-100,786987.5973747388,430732.3887865285,63318.477191663005
-100,17,79,95,734977.63126652,397731.7880322681,56097.3544266805
-100,17,79,93,47739.38946192151,27881.606861516404,6813.068657036218
-100,17,79,5,2296.7208689543513,2088.09887645289,325.44026079909196
-100,17,79,4,1973.8557773430011,3030.8950162911215,82.61384714719787
-100,17,80,-100,770748.0265398539,465029.36254556087,57697.22468766832
-100,17,80,95,727043.0412773711,432000.0599874225,54000.11675450124
-100,17,80,93,38994.80562455786,29060.392165787198,3634.8949235175824
-100,17,80,5,3319.122026433957,2649.71938084215,49.02422889399633
-100,17,80,4,1391.0576114908708,1319.1910115090911,13.188780755488567
-100,17,75,-100,753907.3592887344,434425.0238504944,53574.40504798696
-100,17,75,95,669521.2011279854,398696.0460748792,50317.02913215825
-100,17,75,93,80630.52986853338,32013.81220127883,3022.397133320247
-100,17,75,4,2465.106973541329,1467.051081240695,71.88180295572701
-100,17,75,5,1290.5213186742455,2248.1144930957607,163.09697955274254
-100,17,77,-100,749174.9357831329,408790.6725424004,53501.146502713644
-100,17,77,95,674363.6708432231,367509.83239907346,50070.35698804959
-100,17,77,93,68472.46495880793,38848.38017287174,3394.080603909675
-100,17,77,4,3868.7634301619773,1073.894282605684,0.0
-100,17,77,5,2470.0365509400153,1358.5656878496407,36.70891075436441
